Start datum,Eind datum,Verbruik in kW/h
06-12-2023 09:15,06-12-2023 09:30,1.075000
06-12-2023 09:30,06-12-2023 09:45,1.050000
06-12-2023 09:45,06-12-2023 10:00,0.762000
06-12-2023 10:00,06-12-2023 10:15,0.788000
06-12-2023 10:15,06-12-2023 10:30,0.838000
06-12-2023 10:30,06-12-2023 10:45,0.788000
06-12-2023 10:45,06-12-2023 11:00,0.850000
06-12-2023 11:00,06-12-2023 11:15,1.138000
06-12-2023 11:15,06-12-2023 11:30,1.162000
06-12-2023 11:30,06-12-2023 11:45,1.112000
06-12-2023 11:45,06-12-2023 12:00,1.050000
06-12-2023 12:00,06-12-2023 12:15,1.575000
06-12-2023 12:15,06-12-2023 12:30,1.700000
06-12-2023 12:30,06-12-2023 12:45,1.675000
06-12-2023 12:45,06-12-2023 13:00,1.712000
06-12-2023 13:00,06-12-2023 13:15,1.700000
06-12-2023 13:15,06-12-2023 13:30,1.688000
06-12-2023 13:30,06-12-2023 13:45,1.938000
06-12-2023 13:45,06-12-2023 14:00,2.125000
06-12-2023 14:00,06-12-2023 14:15,2.238000
06-12-2023 14:15,06-12-2023 14:30,2.400000
06-12-2023 14:30,06-12-2023 14:45,2.362000
06-12-2023 14:45,06-12-2023 15:00,2.500000
06-12-2023 15:00,06-12-2023 15:15,4.050000
06-12-2023 15:15,06-12-2023 15:30,4.075000
06-12-2023 15:30,06-12-2023 15:45,6.912000
06-12-2023 15:45,06-12-2023 16:00,16.475000
06-12-2023 16:00,06-12-2023 16:15,23.612000
06-12-2023 16:15,06-12-2023 16:30,13.050000
06-12-2023 16:30,06-12-2023 16:45,11.788000
06-12-2023 16:45,06-12-2023 17:00,11.975000
06-12-2023 17:00,06-12-2023 17:15,12.725000
06-12-2023 17:15,06-12-2023 17:30,12.650000
06-12-2023 17:30,06-12-2023 17:45,12.262000
06-12-2023 17:45,06-12-2023 18:00,11.800000
06-12-2023 18:00,06-12-2023 18:15,12.075000
06-12-2023 18:15,06-12-2023 18:30,12.750000
06-12-2023 18:30,06-12-2023 18:45,12.675000
06-12-2023 18:45,06-12-2023 19:00,13.312000
06-12-2023 19:00,06-12-2023 19:15,13.225000
06-12-2023 19:15,06-12-2023 19:30,17.825000
06-12-2023 19:30,06-12-2023 19:45,16.300000
06-12-2023 19:45,06-12-2023 20:00,22.588000
06-12-2023 20:00,06-12-2023 20:15,25.888000
06-12-2023 20:15,06-12-2023 20:30,26.312000
06-12-2023 20:30,06-12-2023 20:45,26.075000
06-12-2023 20:45,06-12-2023 21:00,25.862000
06-12-2023 21:00,06-12-2023 21:15,25.625000
06-12-2023 21:15,06-12-2023 21:30,25.575000
06-12-2023 21:30,06-12-2023 21:45,25.362000
06-12-2023 21:45,06-12-2023 22:00,25.088000
06-12-2023 22:00,06-12-2023 22:15,24.650000
06-12-2023 22:15,06-12-2023 22:30,24.488000
06-12-2023 22:30,06-12-2023 22:45,24.162000
06-12-2023 22:45,06-12-2023 23:00,23.950000
06-12-2023 23:00,06-12-2023 23:15,21.925000
06-12-2023 23:15,06-12-2023 23:30,20.175000
06-12-2023 23:30,06-12-2023 23:45,19.138000
06-12-2023 23:45,07-12-2023 00:00,21.488000
07-12-2023 00:00,07-12-2023 00:15,21.288000
07-12-2023 00:15,07-12-2023 00:30,20.962000
07-12-2023 00:30,07-12-2023 00:45,20.088000
07-12-2023 00:45,07-12-2023 01:00,13.550000
07-12-2023 01:00,07-12-2023 01:15,15.688000
07-12-2023 01:15,07-12-2023 01:30,12.475000
07-12-2023 01:30,07-12-2023 01:45,16.475000
07-12-2023 01:45,07-12-2023 02:00,12.662000
07-12-2023 02:00,07-12-2023 02:15,13.600000
07-12-2023 02:15,07-12-2023 02:30,14.088000
07-12-2023 02:30,07-12-2023 02:45,13.538000
07-12-2023 02:45,07-12-2023 03:00,13.425000
07-12-2023 03:00,07-12-2023 03:15,13.662000
07-12-2023 03:15,07-12-2023 03:30,13.962000
07-12-2023 03:30,07-12-2023 03:45,13.688000
07-12-2023 03:45,07-12-2023 04:00,13.412000
07-12-2023 04:00,07-12-2023 04:15,13.012000
07-12-2023 04:15,07-12-2023 04:30,12.800000
07-12-2023 04:30,07-12-2023 04:45,12.738000
07-12-2023 04:45,07-12-2023 05:00,12.788000
07-12-2023 05:00,07-12-2023 05:15,12.712000
07-12-2023 05:15,07-12-2023 05:30,12.800000
07-12-2023 05:30,07-12-2023 05:45,12.862000
07-12-2023 05:45,07-12-2023 06:00,13.088000
07-12-2023 06:00,07-12-2023 06:15,13.062000
07-12-2023 06:15,07-12-2023 06:30,13.062000
07-12-2023 06:30,07-12-2023 06:45,13.488000
07-12-2023 06:45,07-12-2023 07:00,13.675000
07-12-2023 07:00,07-12-2023 07:15,13.762000
07-12-2023 07:15,07-12-2023 07:30,14.238000
07-12-2023 07:30,07-12-2023 07:45,14.438000
07-12-2023 07:45,07-12-2023 08:00,13.050000
07-12-2023 08:00,07-12-2023 08:15,15.075000
07-12-2023 08:15,07-12-2023 08:30,14.188000
07-12-2023 08:30,07-12-2023 08:45,25.162000
07-12-2023 08:45,07-12-2023 09:00,26.925000
07-12-2023 09:00,07-12-2023 09:15,27.825000
07-12-2023 09:15,07-12-2023 09:30,27.625000
07-12-2023 09:30,07-12-2023 09:45,27.538000
07-12-2023 09:45,07-12-2023 10:00,27.312000
07-12-2023 10:00,07-12-2023 10:15,26.850000
07-12-2023 10:15,07-12-2023 10:30,26.475000
07-12-2023 10:30,07-12-2023 10:45,26.162000
07-12-2023 10:45,07-12-2023 11:00,25.138000
07-12-2023 11:00,07-12-2023 11:15,22.200000
07-12-2023 11:15,07-12-2023 11:30,20.988000
07-12-2023 11:30,07-12-2023 11:45,21.775000
07-12-2023 11:45,07-12-2023 12:00,21.425000
07-12-2023 12:00,07-12-2023 12:15,19.150000
07-12-2023 12:15,07-12-2023 12:30,20.438000
07-12-2023 12:30,07-12-2023 12:45,20.488000
07-12-2023 12:45,07-12-2023 13:00,17.438000
07-12-2023 13:00,07-12-2023 13:15,25.475000
07-12-2023 13:15,07-12-2023 13:30,28.725000
07-12-2023 13:30,07-12-2023 13:45,29.625000
07-12-2023 13:45,07-12-2023 14:00,29.788000
07-12-2023 14:00,07-12-2023 14:15,28.988000
07-12-2023 14:15,07-12-2023 14:30,26.438000
07-12-2023 14:30,07-12-2023 14:45,26.000000
07-12-2023 14:45,07-12-2023 15:00,25.550000
07-12-2023 15:00,07-12-2023 15:15,24.300000
07-12-2023 15:15,07-12-2023 15:30,22.212000
07-12-2023 15:30,07-12-2023 15:45,22.850000
07-12-2023 15:45,07-12-2023 16:00,23.712000
07-12-2023 16:00,07-12-2023 16:15,22.875000
07-12-2023 16:15,07-12-2023 16:30,21.562000
07-12-2023 16:30,07-12-2023 16:45,20.250000
07-12-2023 16:45,07-12-2023 17:00,20.350000
07-12-2023 17:00,07-12-2023 17:15,20.100000
07-12-2023 17:15,07-12-2023 17:30,19.762000
07-12-2023 17:30,07-12-2023 17:45,15.425000
07-12-2023 17:45,07-12-2023 18:00,20.125000
07-12-2023 18:00,07-12-2023 18:15,19.738000
07-12-2023 18:15,07-12-2023 18:30,16.275000
07-12-2023 18:30,07-12-2023 18:45,14.612000
07-12-2023 18:45,07-12-2023 19:00,17.238000
07-12-2023 19:00,07-12-2023 19:15,19.888000
07-12-2023 19:15,07-12-2023 19:30,19.662000
07-12-2023 19:30,07-12-2023 19:45,15.700000
07-12-2023 19:45,07-12-2023 20:00,16.900000
07-12-2023 20:00,07-12-2023 20:15,20.662000
07-12-2023 20:15,07-12-2023 20:30,20.638000
07-12-2023 20:30,07-12-2023 20:45,18.250000
07-12-2023 20:45,07-12-2023 21:00,14.650000
07-12-2023 21:00,07-12-2023 21:15,19.662000
07-12-2023 21:15,07-12-2023 21:30,18.675000
07-12-2023 21:30,07-12-2023 21:45,21.875000
07-12-2023 21:45,07-12-2023 22:00,25.850000
07-12-2023 22:00,07-12-2023 22:15,25.150000
07-12-2023 22:15,07-12-2023 22:30,26.112000
07-12-2023 22:30,07-12-2023 22:45,26.900000
07-12-2023 22:45,07-12-2023 23:00,27.088000
07-12-2023 23:00,07-12-2023 23:15,26.500000
07-12-2023 23:15,07-12-2023 23:30,25.112000
07-12-2023 23:30,07-12-2023 23:45,24.000000
07-12-2023 23:45,08-12-2023 00:00,23.075000
08-12-2023 00:00,08-12-2023 00:15,21.950000
08-12-2023 00:15,08-12-2023 00:30,21.375000
08-12-2023 00:30,08-12-2023 00:45,22.162000
08-12-2023 00:45,08-12-2023 01:00,22.750000
08-12-2023 01:00,08-12-2023 01:15,24.000000
08-12-2023 01:15,08-12-2023 01:30,23.200000
08-12-2023 01:30,08-12-2023 01:45,22.625000
08-12-2023 01:45,08-12-2023 02:00,22.038000
08-12-2023 02:00,08-12-2023 02:15,21.788000
08-12-2023 02:15,08-12-2023 02:30,21.450000
08-12-2023 02:30,08-12-2023 02:45,21.538000
08-12-2023 02:45,08-12-2023 03:00,21.075000
08-12-2023 03:00,08-12-2023 03:15,17.200000
08-12-2023 03:15,08-12-2023 03:30,17.275000
08-12-2023 03:30,08-12-2023 03:45,21.088000
08-12-2023 03:45,08-12-2023 04:00,17.162000
08-12-2023 04:00,08-12-2023 04:15,16.362000
08-12-2023 04:15,08-12-2023 04:30,17.338000
08-12-2023 04:30,08-12-2023 04:45,17.000000
08-12-2023 04:45,08-12-2023 05:00,19.325000
08-12-2023 05:00,08-12-2023 05:15,16.000000
08-12-2023 05:15,08-12-2023 05:30,16.900000
08-12-2023 05:30,08-12-2023 05:45,15.038000
08-12-2023 05:45,08-12-2023 06:00,18.300000
08-12-2023 06:00,08-12-2023 06:15,14.388000
08-12-2023 06:15,08-12-2023 06:30,18.575000
08-12-2023 06:30,08-12-2023 06:45,12.850000
08-12-2023 06:45,08-12-2023 07:00,14.588000
08-12-2023 07:00,08-12-2023 07:15,14.550000
08-12-2023 07:15,08-12-2023 07:30,16.462000
08-12-2023 07:30,08-12-2023 07:45,15.800000
08-12-2023 07:45,08-12-2023 08:00,18.875000
08-12-2023 08:00,08-12-2023 08:15,12.800000
08-12-2023 08:15,08-12-2023 08:30,13.838000
08-12-2023 08:30,08-12-2023 08:45,12.812000
08-12-2023 08:45,08-12-2023 09:00,18.488000
08-12-2023 09:00,08-12-2023 09:15,14.838000
08-12-2023 09:15,08-12-2023 09:30,16.475000
08-12-2023 09:30,08-12-2023 09:45,16.838000
08-12-2023 09:45,08-12-2023 10:00,13.625000
08-12-2023 10:00,08-12-2023 10:15,13.188000
08-12-2023 10:15,08-12-2023 10:30,17.888000
08-12-2023 10:30,08-12-2023 10:45,23.150000
08-12-2023 10:45,08-12-2023 11:00,23.975000
08-12-2023 11:00,08-12-2023 11:15,21.950000
08-12-2023 11:15,08-12-2023 11:30,22.400000
08-12-2023 11:30,08-12-2023 11:45,22.462000
08-12-2023 11:45,08-12-2023 12:00,22.125000
08-12-2023 12:00,08-12-2023 12:15,21.775000
08-12-2023 12:15,08-12-2023 12:30,21.138000
08-12-2023 12:30,08-12-2023 12:45,21.238000
08-12-2023 12:45,08-12-2023 13:00,22.500000
08-12-2023 13:00,08-12-2023 13:15,24.300000
08-12-2023 13:15,08-12-2023 13:30,24.938000
08-12-2023 13:30,08-12-2023 13:45,23.750000
08-12-2023 13:45,08-12-2023 14:00,22.800000
08-12-2023 14:00,08-12-2023 14:15,22.762000
08-12-2023 14:15,08-12-2023 14:30,22.075000
08-12-2023 14:30,08-12-2023 14:45,21.838000
08-12-2023 14:45,08-12-2023 15:00,14.175000
08-12-2023 15:00,08-12-2023 15:15,13.388000
08-12-2023 15:15,08-12-2023 15:30,13.712000
08-12-2023 15:30,08-12-2023 15:45,13.862000
08-12-2023 15:45,08-12-2023 16:00,14.212000
08-12-2023 16:00,08-12-2023 16:15,17.388000
08-12-2023 16:15,08-12-2023 16:30,21.488000
08-12-2023 16:30,08-12-2023 16:45,21.600000
08-12-2023 16:45,08-12-2023 17:00,21.575000
08-12-2023 17:00,08-12-2023 17:15,21.488000
08-12-2023 17:15,08-12-2023 17:30,16.488000
08-12-2023 17:30,08-12-2023 17:45,13.688000
08-12-2023 17:45,08-12-2023 18:00,18.025000
08-12-2023 18:00,08-12-2023 18:15,21.975000
08-12-2023 18:15,08-12-2023 18:30,20.750000
08-12-2023 18:30,08-12-2023 18:45,18.600000
08-12-2023 18:45,08-12-2023 19:00,19.375000
08-12-2023 19:00,08-12-2023 19:15,22.400000
08-12-2023 19:15,08-12-2023 19:30,24.088000
08-12-2023 19:30,08-12-2023 19:45,24.712000
08-12-2023 19:45,08-12-2023 20:00,24.262000
08-12-2023 20:00,08-12-2023 20:15,23.825000
08-12-2023 20:15,08-12-2023 20:30,23.012000
08-12-2023 20:30,08-12-2023 20:45,22.025000
08-12-2023 20:45,08-12-2023 21:00,21.275000
08-12-2023 21:00,08-12-2023 21:15,20.325000
08-12-2023 21:15,08-12-2023 21:30,19.938000
08-12-2023 21:30,08-12-2023 21:45,19.588000
08-12-2023 21:45,08-12-2023 22:00,20.188000
08-12-2023 22:00,08-12-2023 22:15,20.325000
08-12-2023 22:15,08-12-2023 22:30,20.288000
08-12-2023 22:30,08-12-2023 22:45,20.425000
08-12-2023 22:45,08-12-2023 23:00,20.412000
08-12-2023 23:00,08-12-2023 23:15,20.300000
08-12-2023 23:15,08-12-2023 23:30,18.125000
08-12-2023 23:30,08-12-2023 23:45,20.012000
08-12-2023 23:45,09-12-2023 00:00,20.875000
09-12-2023 00:00,09-12-2023 00:15,20.088000
09-12-2023 00:15,09-12-2023 00:30,20.275000
09-12-2023 00:30,09-12-2023 00:45,20.075000
09-12-2023 00:45,09-12-2023 01:00,14.588000
09-12-2023 01:00,09-12-2023 01:15,19.312000
09-12-2023 01:15,09-12-2023 01:30,16.638000
09-12-2023 01:30,09-12-2023 01:45,16.712000
09-12-2023 01:45,09-12-2023 02:00,18.800000
09-12-2023 02:00,09-12-2023 02:15,22.000000
09-12-2023 02:15,09-12-2023 02:30,22.100000
09-12-2023 02:30,09-12-2023 02:45,17.962000
09-12-2023 02:45,09-12-2023 03:00,18.238000
09-12-2023 03:00,09-12-2023 03:15,17.700000
09-12-2023 03:15,09-12-2023 03:30,16.888000
09-12-2023 03:30,09-12-2023 03:45,18.700000
09-12-2023 03:45,09-12-2023 04:00,18.212000
09-12-2023 04:00,09-12-2023 04:15,18.038000
09-12-2023 04:15,09-12-2023 04:30,18.012000
09-12-2023 04:30,09-12-2023 04:45,17.038000
09-12-2023 04:45,09-12-2023 05:00,20.175000
09-12-2023 05:00,09-12-2023 05:15,21.125000
09-12-2023 05:15,09-12-2023 05:30,21.075000
09-12-2023 05:30,09-12-2023 05:45,21.075000
09-12-2023 05:45,09-12-2023 06:00,19.725000
09-12-2023 06:00,09-12-2023 06:15,14.350000
09-12-2023 06:15,09-12-2023 06:30,16.662000
09-12-2023 06:30,09-12-2023 06:45,18.025000
09-12-2023 06:45,09-12-2023 07:00,20.825000
09-12-2023 07:00,09-12-2023 07:15,20.862000
09-12-2023 07:15,09-12-2023 07:30,18.662000
09-12-2023 07:30,09-12-2023 07:45,13.262000
09-12-2023 07:45,09-12-2023 08:00,15.625000
09-12-2023 08:00,09-12-2023 08:15,16.362000
09-12-2023 08:15,09-12-2023 08:30,20.412000
09-12-2023 08:30,09-12-2023 08:45,20.750000
09-12-2023 08:45,09-12-2023 09:00,15.450000
09-12-2023 09:00,09-12-2023 09:15,21.238000
09-12-2023 09:15,09-12-2023 09:30,21.825000
09-12-2023 09:30,09-12-2023 09:45,21.462000
09-12-2023 09:45,09-12-2023 10:00,21.525000
09-12-2023 10:00,09-12-2023 10:15,21.812000
09-12-2023 10:15,09-12-2023 10:30,21.650000
09-12-2023 10:30,09-12-2023 10:45,21.725000
09-12-2023 10:45,09-12-2023 11:00,21.738000
09-12-2023 11:00,09-12-2023 11:15,21.612000
09-12-2023 11:15,09-12-2023 11:30,22.288000
09-12-2023 11:30,09-12-2023 11:45,22.000000
09-12-2023 11:45,09-12-2023 12:00,21.938000
09-12-2023 12:00,09-12-2023 12:15,22.088000
09-12-2023 12:15,09-12-2023 12:30,22.350000
09-12-2023 12:30,09-12-2023 12:45,22.412000
09-12-2023 12:45,09-12-2023 13:00,22.238000
09-12-2023 13:00,09-12-2023 13:15,22.700000
09-12-2023 13:15,09-12-2023 13:30,22.850000
09-12-2023 13:30,09-12-2023 13:45,21.638000
09-12-2023 13:45,09-12-2023 14:00,21.512000
09-12-2023 14:00,09-12-2023 14:15,21.975000
09-12-2023 14:15,09-12-2023 14:30,22.050000
09-12-2023 14:30,09-12-2023 14:45,22.662000
09-12-2023 14:45,09-12-2023 15:00,22.988000
09-12-2023 15:00,09-12-2023 15:15,23.638000
09-12-2023 15:15,09-12-2023 15:30,23.712000
09-12-2023 15:30,09-12-2023 15:45,23.912000
09-12-2023 15:45,09-12-2023 16:00,23.762000
09-12-2023 16:00,09-12-2023 16:15,24.012000
09-12-2023 16:15,09-12-2023 16:30,24.288000
09-12-2023 16:30,09-12-2023 16:45,24.625000
09-12-2023 16:45,09-12-2023 17:00,24.275000
09-12-2023 17:00,09-12-2023 17:15,22.162000
09-12-2023 17:15,09-12-2023 17:30,21.800000
09-12-2023 17:30,09-12-2023 17:45,21.150000
09-12-2023 17:45,09-12-2023 18:00,21.100000
09-12-2023 18:00,09-12-2023 18:15,21.438000
09-12-2023 18:15,09-12-2023 18:30,21.462000
09-12-2023 18:30,09-12-2023 18:45,21.262000
09-12-2023 18:45,09-12-2023 19:00,21.612000
09-12-2023 19:00,09-12-2023 19:15,21.838000
09-12-2023 19:15,09-12-2023 19:30,21.612000
09-12-2023 19:30,09-12-2023 19:45,21.662000
09-12-2023 19:45,09-12-2023 20:00,21.275000
09-12-2023 20:00,09-12-2023 20:15,21.025000
09-12-2023 20:15,09-12-2023 20:30,21.162000
09-12-2023 20:30,09-12-2023 20:45,20.988000
09-12-2023 20:45,09-12-2023 21:00,21.212000
09-12-2023 21:00,09-12-2023 21:15,21.275000
09-12-2023 21:15,09-12-2023 21:30,20.612000
09-12-2023 21:30,09-12-2023 21:45,20.688000
09-12-2023 21:45,09-12-2023 22:00,20.338000
09-12-2023 22:00,09-12-2023 22:15,20.725000
09-12-2023 22:15,09-12-2023 22:30,20.250000
09-12-2023 22:30,09-12-2023 22:45,19.625000
09-12-2023 22:45,09-12-2023 23:00,19.362000
09-12-2023 23:00,09-12-2023 23:15,20.512000
09-12-2023 23:15,09-12-2023 23:30,19.938000
09-12-2023 23:30,09-12-2023 23:45,19.725000
09-12-2023 23:45,10-12-2023 00:00,18.512000
10-12-2023 00:00,10-12-2023 00:15,20.275000
10-12-2023 00:15,10-12-2023 00:30,20.025000
10-12-2023 00:30,10-12-2023 00:45,19.875000
10-12-2023 00:45,10-12-2023 01:00,20.088000
10-12-2023 01:00,10-12-2023 01:15,19.738000
10-12-2023 01:15,10-12-2023 01:30,20.288000
10-12-2023 01:30,10-12-2023 01:45,19.625000
10-12-2023 01:45,10-12-2023 02:00,20.238000
10-12-2023 02:00,10-12-2023 02:15,19.775000
10-12-2023 02:15,10-12-2023 02:30,20.125000
10-12-2023 02:30,10-12-2023 02:45,20.088000
10-12-2023 02:45,10-12-2023 03:00,19.988000
10-12-2023 03:00,10-12-2023 03:15,20.012000
10-12-2023 03:15,10-12-2023 03:30,19.962000
10-12-2023 03:30,10-12-2023 03:45,20.225000
10-12-2023 03:45,10-12-2023 04:00,19.875000
10-12-2023 04:00,10-12-2023 04:15,20.475000
10-12-2023 04:15,10-12-2023 04:30,19.988000
10-12-2023 04:30,10-12-2023 04:45,20.062000
10-12-2023 04:45,10-12-2023 05:00,19.938000
10-12-2023 05:00,10-12-2023 05:15,19.900000
10-12-2023 05:15,10-12-2023 05:30,19.775000
10-12-2023 05:30,10-12-2023 05:45,19.988000
10-12-2023 05:45,10-12-2023 06:00,19.950000
10-12-2023 06:00,10-12-2023 06:15,20.162000
10-12-2023 06:15,10-12-2023 06:30,20.188000
10-12-2023 06:30,10-12-2023 06:45,20.112000
10-12-2023 06:45,10-12-2023 07:00,20.250000
10-12-2023 07:00,10-12-2023 07:15,20.225000
10-12-2023 07:15,10-12-2023 07:30,20.188000
10-12-2023 07:30,10-12-2023 07:45,20.138000
10-12-2023 07:45,10-12-2023 08:00,20.150000
10-12-2023 08:00,10-12-2023 08:15,20.125000
10-12-2023 08:15,10-12-2023 08:30,20.138000
10-12-2023 08:30,10-12-2023 08:45,20.212000
10-12-2023 08:45,10-12-2023 09:00,20.238000
10-12-2023 09:00,10-12-2023 09:15,20.275000
10-12-2023 09:15,10-12-2023 09:30,20.088000
10-12-2023 09:30,10-12-2023 09:45,20.100000
10-12-2023 09:45,10-12-2023 10:00,20.038000
10-12-2023 10:00,10-12-2023 10:15,20.150000
10-12-2023 10:15,10-12-2023 10:30,20.075000
10-12-2023 10:30,10-12-2023 10:45,19.888000
10-12-2023 10:45,10-12-2023 11:00,20.938000
10-12-2023 11:00,10-12-2023 11:15,20.500000
10-12-2023 11:15,10-12-2023 11:30,20.225000
10-12-2023 11:30,10-12-2023 11:45,20.188000
10-12-2023 11:45,10-12-2023 12:00,20.275000
10-12-2023 12:00,10-12-2023 12:15,17.100000
10-12-2023 12:15,10-12-2023 12:30,19.925000
10-12-2023 12:30,10-12-2023 12:45,17.750000
10-12-2023 12:45,10-12-2023 13:00,20.400000
10-12-2023 13:00,10-12-2023 13:15,18.188000
10-12-2023 13:15,10-12-2023 13:30,20.062000
10-12-2023 13:30,10-12-2023 13:45,20.050000
10-12-2023 13:45,10-12-2023 14:00,19.812000
10-12-2023 14:00,10-12-2023 14:15,20.162000
10-12-2023 14:15,10-12-2023 14:30,17.725000
10-12-2023 14:30,10-12-2023 14:45,18.775000
10-12-2023 14:45,10-12-2023 15:00,20.125000
10-12-2023 15:00,10-12-2023 15:15,20.762000
10-12-2023 15:15,10-12-2023 15:30,20.350000
10-12-2023 15:30,10-12-2023 15:45,20.088000
10-12-2023 15:45,10-12-2023 16:00,20.162000
10-12-2023 16:00,10-12-2023 16:15,18.062000
10-12-2023 16:15,10-12-2023 16:30,18.050000
10-12-2023 16:30,10-12-2023 16:45,20.850000
10-12-2023 16:45,10-12-2023 17:00,20.288000
10-12-2023 17:00,10-12-2023 17:15,21.100000
10-12-2023 17:15,10-12-2023 17:30,21.038000
10-12-2023 17:30,10-12-2023 17:45,21.262000
10-12-2023 17:45,10-12-2023 18:00,21.150000
10-12-2023 18:00,10-12-2023 18:15,21.262000
10-12-2023 18:15,10-12-2023 18:30,20.900000
10-12-2023 18:30,10-12-2023 18:45,21.038000
10-12-2023 18:45,10-12-2023 19:00,21.025000
10-12-2023 19:00,10-12-2023 19:15,20.962000
10-12-2023 19:15,10-12-2023 19:30,20.938000
10-12-2023 19:30,10-12-2023 19:45,20.450000
10-12-2023 19:45,10-12-2023 20:00,17.325000
10-12-2023 20:00,10-12-2023 20:15,16.462000
10-12-2023 20:15,10-12-2023 20:30,20.650000
10-12-2023 20:30,10-12-2023 20:45,19.238000
10-12-2023 20:45,10-12-2023 21:00,21.175000
10-12-2023 21:00,10-12-2023 21:15,20.988000
10-12-2023 21:15,10-12-2023 21:30,20.438000
10-12-2023 21:30,10-12-2023 21:45,19.800000
10-12-2023 21:45,10-12-2023 22:00,19.675000
10-12-2023 22:00,10-12-2023 22:15,19.562000
10-12-2023 22:15,10-12-2023 22:30,19.575000
10-12-2023 22:30,10-12-2023 22:45,19.462000
10-12-2023 22:45,10-12-2023 23:00,19.462000
10-12-2023 23:00,10-12-2023 23:15,19.388000
10-12-2023 23:15,10-12-2023 23:30,19.388000
10-12-2023 23:30,10-12-2023 23:45,19.525000
10-12-2023 23:45,11-12-2023 00:00,19.388000
11-12-2023 00:00,11-12-2023 00:15,19.475000
11-12-2023 00:15,11-12-2023 00:30,16.375000
11-12-2023 00:30,11-12-2023 00:45,17.675000
11-12-2023 00:45,11-12-2023 01:00,19.475000
11-12-2023 01:00,11-12-2023 01:15,17.438000
11-12-2023 01:15,11-12-2023 01:30,17.712000
11-12-2023 01:30,11-12-2023 01:45,19.850000
11-12-2023 01:45,11-12-2023 02:00,19.450000
11-12-2023 02:00,11-12-2023 02:15,19.675000
11-12-2023 02:15,11-12-2023 02:30,19.538000
11-12-2023 02:30,11-12-2023 02:45,19.775000
11-12-2023 02:45,11-12-2023 03:00,19.700000
11-12-2023 03:00,11-12-2023 03:15,17.538000
11-12-2023 03:15,11-12-2023 03:30,19.812000
11-12-2023 03:30,11-12-2023 03:45,19.912000
11-12-2023 03:45,11-12-2023 04:00,20.375000
11-12-2023 04:00,11-12-2023 04:15,20.375000
11-12-2023 04:15,11-12-2023 04:30,20.400000
11-12-2023 04:30,11-12-2023 04:45,20.188000
11-12-2023 04:45,11-12-2023 05:00,18.025000
11-12-2023 05:00,11-12-2023 05:15,19.588000
11-12-2023 05:15,11-12-2023 05:30,19.625000
11-12-2023 05:30,11-12-2023 05:45,19.512000
11-12-2023 05:45,11-12-2023 06:00,19.575000
11-12-2023 06:00,11-12-2023 06:15,19.450000
11-12-2023 06:15,11-12-2023 06:30,19.425000
11-12-2023 06:30,11-12-2023 06:45,19.238000
11-12-2023 06:45,11-12-2023 07:00,18.025000
11-12-2023 07:00,11-12-2023 07:15,17.988000
11-12-2023 07:15,11-12-2023 07:30,19.325000
11-12-2023 07:30,11-12-2023 07:45,18.088000
11-12-2023 07:45,11-12-2023 08:00,19.325000
11-12-2023 08:00,11-12-2023 08:15,19.212000
11-12-2023 08:15,11-12-2023 08:30,16.688000
11-12-2023 08:30,11-12-2023 08:45,17.288000
11-12-2023 08:45,11-12-2023 09:00,19.750000
11-12-2023 09:00,11-12-2023 09:15,18.338000
11-12-2023 09:15,11-12-2023 09:30,19.638000
11-12-2023 09:30,11-12-2023 09:45,19.638000
11-12-2023 09:45,11-12-2023 10:00,19.675000
11-12-2023 10:00,11-12-2023 10:15,19.662000
11-12-2023 10:15,11-12-2023 10:30,19.762000
11-12-2023 10:30,11-12-2023 10:45,19.838000
11-12-2023 10:45,11-12-2023 11:00,19.875000
11-12-2023 11:00,11-12-2023 11:15,19.762000
11-12-2023 11:15,11-12-2023 11:30,20.712000
11-12-2023 11:30,11-12-2023 11:45,19.738000
11-12-2023 11:45,11-12-2023 12:00,19.675000
11-12-2023 12:00,11-12-2023 12:15,20.262000
11-12-2023 12:15,11-12-2023 12:30,20.288000
11-12-2023 12:30,11-12-2023 12:45,21.200000
11-12-2023 12:45,11-12-2023 13:00,21.112000
11-12-2023 13:00,11-12-2023 13:15,20.712000
11-12-2023 13:15,11-12-2023 13:30,20.600000
11-12-2023 13:30,11-12-2023 13:45,20.525000
11-12-2023 13:45,11-12-2023 14:00,20.425000
11-12-2023 14:00,11-12-2023 14:15,20.038000
11-12-2023 14:15,11-12-2023 14:30,19.488000
11-12-2023 14:30,11-12-2023 14:45,19.575000
11-12-2023 14:45,11-12-2023 15:00,19.538000
11-12-2023 15:00,11-12-2023 15:15,20.550000
11-12-2023 15:15,11-12-2023 15:30,20.262000
11-12-2023 15:30,11-12-2023 15:45,16.350000
11-12-2023 15:45,11-12-2023 16:00,21.412000
11-12-2023 16:00,11-12-2023 16:15,20.288000
11-12-2023 16:15,11-12-2023 16:30,20.325000
11-12-2023 16:30,11-12-2023 16:45,19.538000
11-12-2023 16:45,11-12-2023 17:00,19.938000
11-12-2023 17:00,11-12-2023 17:15,16.000000
11-12-2023 17:15,11-12-2023 17:30,20.500000
11-12-2023 17:30,11-12-2023 17:45,20.250000
11-12-2023 17:45,11-12-2023 18:00,19.738000
11-12-2023 18:00,11-12-2023 18:15,20.488000
11-12-2023 18:15,11-12-2023 18:30,20.262000
